
question,answer,topic
"Bạn có thể cho biết Trong A*, nếu một nút có chi phí đã đi g(n)=61 và heuristic h(n)=31, giá trị f(n) bằng bao nhiêu?",f(n)=g(n)+h(n)=61+31=92.,SearchInformed
"Bạn hãy giải thích Trong phân tích không gian của DFS, nếu hệ số phân nhánh b=5 và độ sâu cực đại m=23, ước lượng O(bm) tương ứng với b·m bằng bao nhiêu?","O(bm) cho biết bộ nhớ tỷ lệ với b·m. Với b=5, m=23 thì b·m = 115 (đơn vị tỷ lệ, bỏ hằng số).",Search
Luật De Morgan áp dụng cho phủ định hội/tuyển như thế nào?,¬(A∧B) tương đương ¬A∨¬B; ¬(A∨B) tương đương ¬A∧¬B.,Logic
"Trong Iterative Deepening Search (IDS), với cây đều b=3 và độ sâu lời giải d=7, tổng số nút được sinh (tính cả các lần lặp) xấp xỉ bao nhiêu theo công thức tổng (d−i+1)·b^i?","Tổng số nút ≈ ∑_{i=0..d} (d−i+1)·b^i. Với b=3, d=7 thì giá trị là 4916.",Search
Bạn hãy nêu Giả sử cây tìm kiếm đều có hệ số phân nhánh b=2 và lời giải nông nhất ở độ sâu d=5. BFS sẽ sinh tối đa bao nhiêu nút (từ độ sâu 0 đến d)?,Số nút tối đa là 1 + 2 + 2^2 + … + 2^5 = (b^(d+1)−1)/(b−1) = 63.,Search
"Bạn có thể cho biết Trong A*, nếu một nút có chi phí đã đi g(n)=0 và heuristic h(n)=50, giá trị f(n) bằng bao nhiêu?",f(n)=g(n)+h(n)=0+50=50.,SearchInformed
"Hãy trình bày Trong A*, nếu một nút có chi phí đã đi g(n)=8 và heuristic h(n)=32, giá trị f(n) bằng bao nhiêu?",f(n)=g(n)+h(n)=8+32=40.,SearchInformed
"Trong A*, nếu một nút có chi phí đã đi g(n)=60 và heuristic h(n)=2, giá trị f(n) bằng bao nhiêu?",f(n)=g(n)+h(n)=60+2=62.,SearchInformed
"Bạn có thể cho biết Trong phân tích không gian của DFS, nếu hệ số phân nhánh b=5 và độ sâu cực đại m=17, ước lượng O(bm) tương ứng với b·m bằng bao nhiêu?","O(bm) cho biết bộ nhớ tỷ lệ với b·m. Với b=5, m=17 thì b·m = 85 (đơn vị tỷ lệ, bỏ hằng số).",Search
"Hãy trình bày Trong Iterative Deepening Search (IDS), với cây đều b=2 và độ sâu lời giải d=2, tổng số nút được sinh (tính cả các lần lặp) xấp xỉ bao nhiêu theo công thức tổng (d−i+1)·b^i?","Tổng số nút ≈ ∑_{i=0..d} (d−i+1)·b^i. Với b=2, d=2 thì giá trị là 11.",Search
"Trong phân tích không gian của DFS, nếu hệ số phân nhánh b=9 và độ sâu cực đại m=11, ước lượng O(bm) tương ứng với b·m bằng bao nhiêu?","O(bm) cho biết bộ nhớ tỷ lệ với b·m. Với b=9, m=11 thì b·m = 99 (đơn vị tỷ lệ, bỏ hằng số).",Search
"Bạn có thể cho biết Trong phân tích không gian của DFS, nếu hệ số phân nhánh b=4 và độ sâu cực đại m=17, ước lượng O(bm) tương ứng với b·m bằng bao nhiêu?","O(bm) cho biết bộ nhớ tỷ lệ với b·m. Với b=4, m=17 thì b·m = 68 (đơn vị tỷ lệ, bỏ hằng số).",Search
"Hãy trình bày Trong A*, nếu một nút có chi phí đã đi g(n)=8 và heuristic h(n)=1, giá trị f(n)=g(n)+h(n) bằng bao nhiêu?",f(n) = g(n) + h(n) = 8 + 1 = 9.,SearchInformed
"Bạn hãy giải thích Trong A*, nếu một nút có chi phí đã đi g(n)=5 và heuristic h(n)=32, giá trị f(n) bằng bao nhiêu?",f(n)=g(n)+h(n)=5+32=37.,SearchInformed
Hãy trình bày Giả sử cây tìm kiếm đều có hệ số phân nhánh b=6 và lời giải nông nhất ở độ sâu d=3. BFS sẽ sinh tối đa bao nhiêu nút (từ độ sâu 0 đến d)?,Số nút tối đa là 1 + 6 + 6^2 + … + 6^3 = (b^(d+1)−1)/(b−1) = 259.,Search
Bạn hãy giải thích Bias–variance tradeoff mô tả đánh đổi nào?,"Mô hình đơn giản có bias cao, variance thấp; mô hình phức tạp giảm bias nhưng tăng variance và dễ overfit.",MachineLearning
"Trong A*, nếu một nút có chi phí đã đi g(n)=49 và heuristic h(n)=27, giá trị f(n) bằng bao nhiêu?",f(n)=g(n)+h(n)=49+27=76.,SearchInformed
"Hãy trình bày Hãy viết phủ định tương đương của công thức ∀x ∃y Teaches(x,y).","Phủ định: ¬∀x∃yTeaches(x,y) ≡ ∃x ∀y ¬Teaches(x,y).",LogicFOL
"Hãy trình bày Trong A*, nếu một nút có chi phí đã đi g(n)=10 và heuristic h(n)=8, giá trị f(n)=g(n)+h(n) bằng bao nhiêu?",f(n) = g(n) + h(n) = 10 + 8 = 18.,SearchInformed
Giả sử cây tìm kiếm đều có hệ số phân nhánh b=7 và lời giải nông nhất ở độ sâu d=9. BFS sẽ sinh tối đa bao nhiêu nút (từ độ sâu 0 đến d)?,Số nút tối đa là 1 + 7 + 7^2 + … + 7^9 = (b^(d+1)−1)/(b−1) = 47079208.,Search
"Bạn hãy cho biết Trong A*, nếu một nút có chi phí đã đi g(n)=74 và heuristic h(n)=7, giá trị f(n) bằng bao nhiêu?",f(n)=g(n)+h(n)=74+7=81.,SearchInformed
Suy diễn (inference) trong AI là gì?,Là quá trình rút ra kết luận mới từ một tập các mệnh đề/tri thức đã biết theo các quy tắc suy luận hợp lệ.,Logic
"Hãy trình bày Trong phân tích không gian của DFS, nếu hệ số phân nhánh b=4 và độ sâu cực đại m=23, ước lượng O(bm) tương ứng với b·m bằng bao nhiêu?","O(bm) cho biết bộ nhớ tỷ lệ với b·m. Với b=4, m=23 thì b·m = 92 (đơn vị tỷ lệ, bỏ hằng số).",Search
"Hãy trình bày Trong A*, nếu một nút có chi phí đã đi g(n)=66 và heuristic h(n)=42, giá trị f(n) bằng bao nhiêu?",f(n)=g(n)+h(n)=66+42=108.,SearchInformed
"Bạn có thể cho biết Trong A*, nếu một nút có chi phí đã đi g(n)=17 và heuristic h(n)=29, giá trị f(n) bằng bao nhiêu?",f(n)=g(n)+h(n)=17+29=46.,SearchInformed
Hãy trình bày Heuristic h(n) trong tìm kiếm có vai trò gì?,"Ước lượng chi phí còn lại từ nút n đến đích, giúp ưu tiên mở rộng nút hứa hẹn và giảm số nút duyệt.",SearchInformed
DLS (Depth-Limited Search) giải quyết vấn đề gì của DFS?,DLS thêm giới hạn độ sâu để tránh đi vô hạn; đổi lại có thể bỏ lỡ lời giải nếu giới hạn nhỏ hơn độ sâu lời giải.,Search
"Hãy trình bày Trong A*, nếu một nút có chi phí đã đi g(n)=57 và heuristic h(n)=19, giá trị f(n) bằng bao nhiêu?",f(n)=g(n)+h(n)=57+19=76.,SearchInformed
Bạn hãy nêu Gradient descent cập nhật tham số theo công thức tổng quát nào?,"θ ← θ − η ∇θ J(θ), trong đó η là learning rate và J là hàm mất mát/cost.",MachineLearning
"Bạn hãy cho biết Trong phân tích không gian của DFS, nếu hệ số phân nhánh b=5 và độ sâu cực đại m=8, ước lượng O(bm) tương ứng với b·m bằng bao nhiêu?","O(bm) cho biết bộ nhớ tỷ lệ với b·m. Với b=5, m=8 thì b·m = 40 (đơn vị tỷ lệ, bỏ hằng số).",Search
"Bạn hãy giải thích Trong A*, nếu một nút có chi phí đã đi g(n)=8 và heuristic h(n)=1, giá trị f(n)=g(n)+h(n) bằng bao nhiêu?",f(n) = g(n) + h(n) = 8 + 1 = 9.,SearchInformed
"Bạn hãy giải thích Trong phân tích không gian của DFS, nếu hệ số phân nhánh b=9 và độ sâu cực đại m=5, ước lượng O(bm) tương ứng với b·m bằng bao nhiêu?","O(bm) cho biết bộ nhớ tỷ lệ với b·m. Với b=9, m=5 thì b·m = 45 (đơn vị tỷ lệ, bỏ hằng số).",Search
"Hãy trình bày Trong Iterative Deepening Search (IDS), với cây đều b=5 và độ sâu lời giải d=2, tổng số nút được sinh (tính cả các lần lặp) xấp xỉ bao nhiêu theo công thức tổng (d−i+1)·b^i?","Tổng số nút ≈ ∑_{i=0..d} (d−i+1)·b^i. Với b=5, d=2 thì giá trị là 38.",Search
Bạn có thể cho biết Giả sử cây tìm kiếm đều có hệ số phân nhánh b=3 và lời giải nông nhất ở độ sâu d=6. BFS sẽ sinh tối đa bao nhiêu nút (từ độ sâu 0 đến d)?,Số nút tối đa là 1 + 3 + 3^2 + … + 3^6 = (b^(d+1)−1)/(b−1) = 1093.,Search
"Bạn có thể cho biết Trong Iterative Deepening Search (IDS), với cây đều b=2 và độ sâu lời giải d=6, tổng số nút được sinh (tính cả các lần lặp) xấp xỉ bao nhiêu theo công thức tổng (d−i+1)·b^i?","Tổng số nút ≈ ∑_{i=0..d} (d−i+1)·b^i. Với b=2, d=6 thì giá trị là 247.",Search
"Trong A*, nếu một nút có chi phí đã đi g(n)=11 và heuristic h(n)=49, giá trị f(n) bằng bao nhiêu?",f(n)=g(n)+h(n)=11+49=60.,SearchInformed
"Phân biệt dữ liệu, thông tin và tri thức theo cách hiểu trong hệ tri thức.",Dữ liệu là sự kiện/ký hiệu thô; thông tin là dữ liệu đã xử lý có ngữ cảnh; tri thức là sự hiểu biết có thể áp dụng để giải quyết vấn đề.,Knowledge
"Bạn có thể cho biết Trong A*, nếu một nút có chi phí đã đi g(n)=22 và heuristic h(n)=35, giá trị f(n) bằng bao nhiêu?",f(n)=g(n)+h(n)=22+35=57.,SearchInformed
Dạng chuẩn CNF trong logic mệnh đề nghĩa là gì?,Công thức dạng hội (AND) của các mệnh đề tuyển (OR) các literal; thuận tiện cho resolution.,Logic
"Bạn hãy cho biết Trong thị giác máy tính, object detection khác classification như thế nào?",Classification chỉ dự đoán lớp của ảnh; detection vừa dự đoán lớp vừa xác định vị trí (bounding boxes) của đối tượng.,Applications
"Bạn hãy nêu Trong A*, nếu một nút có chi phí đã đi g(n)=11 và heuristic h(n)=40, giá trị f(n) bằng bao nhiêu?",f(n)=g(n)+h(n)=11+40=51.,SearchInformed
Hãy trình bày Giả sử cây tìm kiếm đều có hệ số phân nhánh b=7 và lời giải nông nhất ở độ sâu d=6. BFS sẽ sinh tối đa bao nhiêu nút (từ độ sâu 0 đến d)?,Số nút tối đa là 1 + 7 + 7^2 + … + 7^6 = (b^(d+1)−1)/(b−1) = 137257.,Search
"Bạn có thể cho biết Trong phân tích không gian của DFS, nếu hệ số phân nhánh b=4 và độ sâu cực đại m=14, ước lượng O(bm) tương ứng với b·m bằng bao nhiêu?","O(bm) cho biết bộ nhớ tỷ lệ với b·m. Với b=4, m=14 thì b·m = 56 (đơn vị tỷ lệ, bỏ hằng số).",Search
"Trong A*, nếu một nút có chi phí đã đi g(n)=6 và heuristic h(n)=23, giá trị f(n) bằng bao nhiêu?",f(n)=g(n)+h(n)=6+23=29.,SearchInformed
Bạn hãy nêu Giả sử cây tìm kiếm đều có hệ số phân nhánh b=2 và lời giải nông nhất ở độ sâu d=1. BFS sẽ sinh tối đa bao nhiêu nút (từ độ sâu 0 đến d)?,Số nút tối đa là 1 + 2 + 2^2 + … + 2^1 = (b^(d+1)−1)/(b−1) = 3.,Search
"Hãy trình bày Trong A*, nếu một nút có chi phí đã đi g(n)=57 và heuristic h(n)=27, giá trị f(n)=g(n)+h(n) bằng bao nhiêu?",f(n) = g(n) + h(n) = 57 + 27 = 84.,SearchInformed
"Hãy trình bày Hãy viết phủ định tương đương của công thức ∃i ∀j Likes(i,j).","Phủ định: ¬∃i∀jLikes(i,j) ≡ ∀i ∃j ¬Likes(i,j).",LogicFOL
"Bạn hãy nêu Trong Iterative Deepening Search (IDS), với cây đều b=4 và độ sâu lời giải d=4, tổng số nút được sinh (tính cả các lần lặp) xấp xỉ bao nhiêu theo công thức tổng (d−i+1)·b^i?","Tổng số nút ≈ ∑_{i=0..d} (d−i+1)·b^i. Với b=4, d=4 thì giá trị là 453.",Search
"Hãy viết phủ định tương đương của công thức ∀u ∃v S(u,v).","Phủ định: ¬∀u∃vS(u,v) ≡ ∃u ∀v ¬S(u,v).",LogicFOL
"Hãy trình bày Trong Iterative Deepening Search (IDS), với cây đều b=5 và độ sâu lời giải d=8, tổng số nút được sinh (tính cả các lần lặp) xấp xỉ bao nhiêu theo công thức tổng (d−i+1)·b^i?","Tổng số nút ≈ ∑_{i=0..d} (d−i+1)·b^i. Với b=5, d=8 thì giá trị là 610349.",Search
Hãy trình bày Giả sử cây tìm kiếm đều có hệ số phân nhánh b=6 và lời giải nông nhất ở độ sâu d=5. BFS sẽ sinh tối đa bao nhiêu nút (từ độ sâu 0 đến d)?,Số nút tối đa là 1 + 6 + 6^2 + … + 6^5 = (b^(d+1)−1)/(b−1) = 9331.,Search
"Bạn hãy cho biết Trong A*, nếu một nút có chi phí đã đi g(n)=3 và heuristic h(n)=40, giá trị f(n) bằng bao nhiêu?",f(n)=g(n)+h(n)=3+40=43.,SearchInformed
Bạn hãy nêu Biểu diễn tri thức bằng khung (frame) nhấn mạnh cấu trúc nào?,"Nhấn mạnh biểu diễn hướng đối tượng với các slot–filler, có thể kế thừa từ khung tổng quát (IS-A) xuống khung cụ thể.",Knowledge
"Trong A*, nếu một nút có chi phí đã đi g(n)=18 và heuristic h(n)=27, giá trị f(n)=g(n)+h(n) bằng bao nhiêu?",f(n) = g(n) + h(n) = 18 + 27 = 45.,SearchInformed
Bạn hãy nêu Giả sử cây tìm kiếm đều có hệ số phân nhánh b=2 và lời giải nông nhất ở độ sâu d=3. BFS sẽ sinh tối đa bao nhiêu nút (từ độ sâu 0 đến d)?,Số nút tối đa là 1 + 2 + 2^2 + … + 2^3 = (b^(d+1)−1)/(b−1) = 15.,Search
"Bạn hãy nêu Trong A*, nếu một nút có chi phí đã đi g(n)=47 và heuristic h(n)=14, giá trị f(n) bằng bao nhiêu?",f(n)=g(n)+h(n)=47+14=61.,SearchInformed
"Hãy trình bày Hãy viết phủ định tương đương của công thức ∃x ∀y Likes(x,y).","Phủ định: ¬∃x∀yLikes(x,y) ≡ ∀x ∃y ¬Likes(x,y).",LogicFOL
"Bạn hãy nêu Trong phân tích không gian của DFS, nếu hệ số phân nhánh b=9 và độ sâu cực đại m=14, ước lượng O(bm) tương ứng với b·m bằng bao nhiêu?","O(bm) cho biết bộ nhớ tỷ lệ với b·m. Với b=9, m=14 thì b·m = 126 (đơn vị tỷ lệ, bỏ hằng số).",Search
"Bạn có thể cho biết Trong A*, nếu một nút có chi phí đã đi g(n)=48 và heuristic h(n)=23, giá trị f(n) bằng bao nhiêu?",f(n)=g(n)+h(n)=48+23=71.,SearchInformed
"Bạn hãy cho biết Trong A*, nếu một nút có chi phí đã đi g(n)=76 và heuristic h(n)=31, giá trị f(n) bằng bao nhiêu?",f(n)=g(n)+h(n)=76+31=107.,SearchInformed
"Bạn có thể cho biết Trong A*, nếu một nút có chi phí đã đi g(n)=76 và heuristic h(n)=31, giá trị f(n) bằng bao nhiêu?",f(n)=g(n)+h(n)=76+31=107.,SearchInformed
Khái niệm Mối liên hệ giữa AI và Khoa học dữ liệu (Data Science) là gì?,"AI cung cấp phương pháp mô hình hóa và ra quyết định; Data Science tập trung toàn bộ vòng đời dữ liệu (thu thập–làm sạch–phân tích–triển khai), thường sử dụng kỹ thuật AI/ML.",IntroAI
"Hãy trình bày Trong phân tích không gian của DFS, nếu hệ số phân nhánh b=6 và độ sâu cực đại m=8, ước lượng O(bm) tương ứng với b·m bằng bao nhiêu?","O(bm) cho biết bộ nhớ tỷ lệ với b·m. Với b=6, m=8 thì b·m = 48 (đơn vị tỷ lệ, bỏ hằng số).",Search
"Hãy trình bày Hãy viết phủ định tương đương của công thức ∃x ∀y S(x,y).","Phủ định: ¬∃x∀yS(x,y) ≡ ∀x ∃y ¬S(x,y).",LogicFOL
Khái niệm Bốn nhóm quan điểm phổ biến khi định nghĩa AI là gì?,"Gồm: (1) suy nghĩ như con người, (2) suy nghĩ hợp lý, (3) hành động như con người, (4) hành động hợp lý.",IntroAI
Bạn hãy cho biết Local search khác tree/graph search ở điểm nào?,"Local search thường chỉ giữ một (hoặc vài) trạng thái hiện tại và cải thiện dần, không lưu đường đi đầy đủ.",SearchInformed
"Bạn hãy giải thích Trong A*, nếu một nút có chi phí đã đi g(n)=61 và heuristic h(n)=16, giá trị f(n) bằng bao nhiêu?",f(n)=g(n)+h(n)=61+16=77.,SearchInformed
Giả sử cây tìm kiếm đều có hệ số phân nhánh b=7 và lời giải nông nhất ở độ sâu d=4. BFS sẽ sinh tối đa bao nhiêu nút (từ độ sâu 0 đến d)?,Số nút tối đa là 1 + 7 + 7^2 + … + 7^4 = (b^(d+1)−1)/(b−1) = 2801.,Search
"Bạn hãy cho biết Trong A*, nếu một nút có chi phí đã đi g(n)=51 và heuristic h(n)=34, giá trị f(n) bằng bao nhiêu?",f(n)=g(n)+h(n)=51+34=85.,SearchInformed
"Bạn hãy nêu Hãy viết phủ định tương đương của công thức ∃m ∀n S(m,n).","Phủ định: ¬∃m∀nS(m,n) ≡ ∀m ∃n ¬S(m,n).",LogicFOL
"Bạn hãy giải thích Trong A*, nếu một nút có chi phí đã đi g(n)=73 và heuristic h(n)=49, giá trị f(n) bằng bao nhiêu?",f(n)=g(n)+h(n)=73+49=122.,SearchInformed
Bạn hãy giải thích Thí nghiệm Turing (Imitation Game) dùng để kiểm chứng điều gì?,"Dùng để kiểm chứng khả năng một máy có thể hành động thông minh như con người trong hội thoại, sao cho người hỏi không phân biệt được máy hay người.",IntroAI
"Bạn có thể cho biết Trong Iterative Deepening Search (IDS), với cây đều b=5 và độ sâu lời giải d=6, tổng số nút được sinh (tính cả các lần lặp) xấp xỉ bao nhiêu theo công thức tổng (d−i+1)·b^i?","Tổng số nút ≈ ∑_{i=0..d} (d−i+1)·b^i. Với b=5, d=6 thì giá trị là 24412.",Search
"Bạn hãy giải thích Trong A*, nếu một nút có chi phí đã đi g(n)=3 và heuristic h(n)=17, giá trị f(n)=g(n)+h(n) bằng bao nhiêu?",f(n) = g(n) + h(n) = 3 + 17 = 20.,SearchInformed
"Bạn hãy nêu Trong phân tích không gian của DFS, nếu hệ số phân nhánh b=5 và độ sâu cực đại m=14, ước lượng O(bm) tương ứng với b·m bằng bao nhiêu?","O(bm) cho biết bộ nhớ tỷ lệ với b·m. Với b=5, m=14 thì b·m = 70 (đơn vị tỷ lệ, bỏ hằng số).",Search
"Bạn hãy nêu Trong A*, nếu một nút có chi phí đã đi g(n)=41 và heuristic h(n)=15, giá trị f(n) bằng bao nhiêu?",f(n)=g(n)+h(n)=41+15=56.,SearchInformed
